Title,ID,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Popularity,Predict,Karaokability
Buroda Mase,0bnZpVzIxhvZLWl3GOImIp,0.721,0.763,0.601,0.0004,0.0004,-8.842,0.294,0.74,89.359,6,0,0.24576205660702452
Intro - Live 1977,7iPabscOgrBuDkjZAvOVRD,0.314,0.509,0.8140000000000001,0.83,0.83,-10.856,0.12,0.614,94.77600000000001,47,0,0.24420060388640233
BREEZIN',7hgTD3nmWLbF58Rsugc27d,0.11699999999999999,0.594,0.779,0.8440000000000001,0.8440000000000001,-9.609,0.0435,0.765,104.434,37,0,0.2441696629935357
Let's Go Away For A While - Remastered,3GsgJI1aBrvUtqX8f3MhKT,0.254,0.27899999999999997,0.31,0.8059999999999999,0.8059999999999999,-13.113,0.0253,0.0807,87.87200000000001,48,0,0.24382175316854682
Star Wars Theme,5pHX2QfPEZ7g2mAtHi38ri,0.489,0.156,0.358,0.406,0.161,-8.849,0.0301,0.0676,77.45,1,0,0.24306618790407308
The Psalmnist,5DGSGrhhKvSDQbCPk77s4T,0.42100000000000004,0.62,0.856,0.866,0.866,-8.293,0.111,0.579,111.56299999999999,18,0,0.24247889921712093
Keep Me There - Instrumental; 2013 Remaster,6MWLG6GNRdV9qCI7LrK9BR,0.258,0.525,0.62,0.894,0.894,-15.054,0.0681,0.841,158.058,38,0,0.2412010633259697
Tell All,753oDwfjPAAe9Qnm260TUe,0.00734,0.825,0.303,0.895,0.0522,-15.414,0.0797,0.253,142.006,40,0,0.23950376689739974
Icebox & Movie,5LFBVMPhQs41f1rwNlZswl,0.272,0.57,0.5489999999999999,4.47e-06,4.47e-06,-11.599,0.0311,0.622,90.23700000000001,7,0,0.23669272846123887
Butter Cookie (Keep Me There) - Early Demo; 2004 Remaster,15ZWMcmupnOD63UIv5VNaB,0.391,0.5720000000000001,0.46299999999999997,0.25,0.25,-16.172,0.0241,0.7020000000000001,100.679,36,0,0.23517327101009822
BAKA,70SYHtuEWli46WpC3C6OxE,0.643,0.755,0.494,0.0426,0.0426,-13.731,0.203,0.493,155.991,5,0,0.23217118426689526
Fists of Fury,66gLiXgY4hOU18P5E3lbWD,0.284,0.4,0.889,0.78,0.78,-8.315,0.1,0.5529999999999999,103.52799999999999,31,0,0.23215667849989324
Venus in Fleurs,7GPfVAHjNhjYzp4HQ3RgBG,0.835,0.655,0.447,0.802,0.802,-11.237,0.0297,0.626,134.053,34,0,0.2317060296362566
"Sonata for Violin Solo No. 1 in G Minor, BWV 1001: 2. Fuga. Allegro",1Xkup8WkrOfFVPZ4r7Zkhf,0.99,0.382,0.151,0.000124,0.000124,-16.028,0.0569,0.713,115.943,32,0,0.23103361859068625
Planets of the Universe - Demo; 2013 Remaster,3jA5KKyAh3RS07CHzyi0A2,0.958,0.363,0.107,3.87e-05,3.87e-05,-16.59,0.0386,0.125,91.573,40,0,0.23010374556986296
"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",6cUCckpdlqHJ5Ascf2uH2A,0.9570000000000001,0.248,0.298,0.9,0.9,-15.661,0.0395,0.157,97.853,63,0,0.22957038508574415
Hot House - Live,2ta3bjeS0KEr5ufiqb5Mnf,0.64,0.563,0.445,0.498,0.498,-8.076,0.048,0.667,94.14399999999999,5,0,0.2287076460966704
Warm Ways,4SysnIGNcHQlaz9jJVnIxX,0.509,0.63,0.207,0.00494,0.00494,-21.285,0.0303,0.517,91.891,42,0,0.22765094449130652
Imagination Land,3a3RBICQq31dvrbKqw6F4S,0.551,0.9329999999999999,0.473,0.8320000000000001,0.8320000000000001,-10.08,0.0915,0.9159999999999999,109.96,26,0,0.2276336269998428
Scherzo for X-Wings,6eWfgktrz9i593f0ivmw25,0.787,0.37,0.431,0.8390000000000001,0.8390000000000001,-10.02,0.0425,0.327,135.875,35,0,0.22413252392416783
Street Fighter Mas,2kTWcP2fid9TKLdcRuiAq4,0.58,0.6,0.662,0.9520000000000001,0.9520000000000001,-8.285,0.0941,0.7070000000000001,80.85600000000001,43,0,0.22058585828957253
"Violin Concerto in E Minor, Op. 64, MWV O 14: 1. Allegro molto appassionato",4Ivo07fh9EyPtPinrxXlC4,0.919,0.287,0.145,0.14400000000000002,0.14400000000000002,-19.665,0.0406,0.16699999999999998,101.679,49,0,0.21695699609908506
Vi Lua Vi Sol,0On6tVhk7uXDl6CUPzqGjM,0.366,0.415,0.767,0.797,0.797,-8.507,0.11,0.47700000000000004,104.81700000000001,21,0,0.2168122244296209
Window (Actress Remix),2zpgZcT2Ec1zFCSMwv0UR1,0.136,0.8079999999999999,0.552,0.915,0.915,-13.673,0.035,0.61,138.99200000000002,44,0,0.21658420228729497
Doesn't Anything Last - Acoustic Duet; 2013 Remaster,6sarQ376udcoZe6jBdfT8O,0.9259999999999999,0.628,0.12,0.0,0.0,-16.685,0.0404,0.271,87.281,37,0,0.21550366014809672
Torna A Surriento,4ONMckvws5Iw5ZGJUoT2X4,0.9470000000000001,0.4,0.27899999999999997,0.504,0.504,-13.487,0.031,0.381,89.819,0,0,0.21529866576156975
First Day of School,4Eev5H8hYEsSTGhjTWAvX6,0.899,0.633,0.51,0.7929999999999999,0.7929999999999999,-12.915999999999999,0.0366,0.594,156.094,31,0,0.21499633176472172
Doesn't Anything Last - Early Demo; 2004 Remaster,2N4RSkKDPB3Pzi4bN6hVGd,0.889,0.5770000000000001,0.0614,0.0,0.0,-17.118,0.0298,0.557,85.544,35,0,0.213718097678798
"Prelude, Pt. 2 - Live at Festival Hall, Osaka, Japan (1st Show) - February 1975",3KNYBgLWLY3kmDwp0IzdVd,0.0365,0.449,0.493,0.105,0.105,-15.625,0.0439,0.573,125.87,16,0,0.21233096261140752
Dah Dah Dahavel,1p3Tfn73S9uqQEDKn1vSbV,0.1,0.7509999999999999,0.718,0.0667,0.401,-16.783,0.0568,0.7959999999999999,136.02200000000002,18,0,0.21084535315995617
Pirates of the Caribbean (Main Theme),3PLWLhQpVUWdAG2ky9GCKa,0.00848,0.584,0.43700000000000006,0.912,0.912,-15.639000000000001,0.0325,0.261,105.649,52,0,0.2097662592361254
Cold War,6sgWlYPMTsQbPxcK8PE3Qs,0.336,0.823,0.4,0.23199999999999998,0.23199999999999998,-18.596,0.048,0.965,158.588,25,0,0.2085692552191113
"Prelude (Part I) - Live at Festival Hall, Osaka, Japan (1st Show) - February 1975",1XLQVY3fcsmrsEx5C3u659,0.0156,0.382,0.6629999999999999,0.6579999999999999,0.6579999999999999,-12.661,0.0607,0.5379999999999999,124.001,21,0,0.20829743192420425
Ruby,0JH9zw05M791JyLuLifxpw,0.925,0.0939,0.0634,0.963,0.11,-18.692,0.0395,0.168,87.749,60,0,0.20744055501339434
Seen and Not Seen - 2005 Remaster,58uyNQ2aC329uLMZpU9Ptz,0.111,0.7709999999999999,0.748,0.912,0.912,-10.012,0.0653,0.787,98.18299999999999,41,0,0.20722055291435276
Globe Amaranth,0hI5P4q4obE5taO9bEmaBv,0.17800000000000002,0.637,0.42,0.9079999999999999,0.9079999999999999,-12.785,0.0462,0.59,132.45600000000002,2,0,0.20621922779908647
The Joy of Credits,2QQg0poc8eeQiiA3vWMPhS,0.431,0.384,0.33299999999999996,0.331,0.331,-12.974,0.0505,0.0934,63.755,31,0,0.2058065199851797
Wipe Out - Hit Version / Extended Ending,4anUinKv803lyDD1vaSXhU,0.385,0.336,0.636,0.909,0.909,-13.785,0.0374,0.521,152.423,48,0,0.20570888708557383
Plastic Taste,4tAroWdVxOsx5teIaZqEHm,0.987,0.33,0.16,0.93,0.93,-11.647,0.0332,0.122,131.222,61,0,0.2042298535167982
Songbird - Live 1977,28qWjMf2SlziunHhXj2jx5,0.88,0.406,0.294,0.000436,0.000436,-19.146,0.052000000000000005,0.377,93.06200000000001,41,0,0.20202359975681985
"Vivaldi: Violin Concerto in E Major, RV 269, No. 1, Spring: I. Allegro",6JV3m7TDJ9gsJNHp0e4MWM,0.883,0.575,0.174,0.898,0.898,-14.423,0.0424,0.381,113.134,58,0,0.20201218934388185
The Throne Room and End Title,0KOYV2jgRZWLcLI94kiscs,0.9059999999999999,0.317,0.42700000000000005,0.9079999999999999,0.9079999999999999,-13.026,0.0556,0.205,119.009,0,0,0.20161935709208614
Syeeda's Song Flute,3VwKqr3t9W4Hnt2g9afW8T,0.6759999999999999,0.597,0.19699999999999998,0.0168,0.0168,-16.144000000000002,0.0516,0.41,93.37100000000001,31,0,0.20044246215424041
"Sonata for Violin Solo No. 1 in G Minor, BWV 1001: 4. Presto",0HB9QK0Eraem2k4JmR6ZWs,0.991,0.467,0.255,0.000978,0.000978,-17.66,0.0566,0.915,125.29700000000001,32,0,0.20003348833711873
Clair de Lune,273VxALm722DRN4PNujOF8,0.775,0.353,0.35,0.8540000000000001,0.8540000000000001,-9.708,0.0326,0.20800000000000002,131.911,50,0,0.19878440368805428
Never Going Back Again - Early Demo; 2004 Remaster,38yhxvKa7jbtXetFicPJ2O,0.899,0.24,0.348,0.922,0.922,-16.43,0.0384,0.961,196.752,36,0,0.19840937779576706
"Luke And Leia - From ""Star Wars: Return Of The Jedi""",0bYiHGOcXqFaxa0H6ru88X,0.708,0.135,0.27399999999999997,0.386,0.386,-14.241,0.0409,0.0377,83.829,40,0,0.19535166059077044
Flying - Remastered 2009,1itLKsCWHtLnxALkgBk1Fa,0.368,0.551,0.395,0.88,0.88,-14.755,0.0501,0.261,92.929,50,0,0.19374381247964348
Blue Bossa - Remastered,6qqK0oeBRapZn8f9hJJENw,0.9109999999999999,0.531,0.366,0.88,0.88,-11.697000000000001,0.0496,0.785,81.867,45,0,0.19172112922551068
"Violin Sonata in G Minor, ""Devil's Trill"": III. Allegro assai",4i3AfdygCIDJ5A1nb9mEPj,0.9670000000000001,0.28300000000000003,0.1,0.0294,0.0294,-17.983,0.0451,0.0961,75.40899999999999,38,0,0.190606147471616
Labyrinth of Ghosts,1RJOFXC6LR9jfsgRrZuoPg,0.231,0.693,0.578,0.9229999999999999,0.9229999999999999,-12.72,0.0361,0.446,121.977,2,0,0.19042082137461094
Grisgris,7pb68fYeLOoOMVjMGBfENx,0.00524,0.647,0.8270000000000001,0.8390000000000001,0.8390000000000001,-13.012,0.049,0.645,110.00200000000001,32,0,0.18969912476615855
"La ronde des lutins, Op. 25",4c2SDLutiEdVHMuWa3eijN,0.955,0.632,0.428,0.359,0.359,-13.292,0.0516,0.897,100.137,30,0,0.18935889772016856
Kilode,3MwtwIfPxjvKD3MaYfJWey,0.743,0.823,0.55,0.239,0.239,-10.993,0.0509,0.935,99.68799999999999,4,0,0.1874317924796055
Wind Chimes - Remastered 2001,0wwtqgvhIsuVHm3rUSLEMk,0.8390000000000001,0.298,0.171,0.0423,0.0423,-17.718,0.0376,0.049,94.505,39,0,0.18516787078757907
Motherboard,79koEJRtKOOGJ0VSAF3FMk,0.512,0.5479999999999999,0.7070000000000001,0.922,0.922,-14.902000000000001,0.0352,0.284,103.009,54,0,0.18403889586499272
The Walls Converge,1UhPclfT0CXavOA1QBGZUF,0.966,0.155,0.135,0.7979999999999999,0.7979999999999999,-18.726,0.036000000000000004,0.0845,171.429,0,0,0.1839344703495556
Rescue of the Princess,0L82VFejZY9qO3EqknTZM4,0.958,0.281,0.331,0.828,0.828,-16.387,0.0424,0.125,139.803,0,0,0.1836636531936477
The Last Battle,2munYYc11RLdqjB0YvXcJA,0.9109999999999999,0.298,0.265,0.871,0.871,-16.031,0.044000000000000004,0.0997,137.368,0,0,0.18342597795494908
Mia & Sebastian’s Theme,1Vk4yRsz0iBzDiZEoFMQyv,0.976,0.47600000000000003,0.192,0.9279999999999999,0.9279999999999999,-15.753,0.064,0.114,116.542,63,0,0.1818682406965039
The Imperial Suite,2NZhNbfb1rD1aRj3hZaoqk,0.8170000000000001,0.29100000000000004,0.377,0.9440000000000001,0.9440000000000001,-11.089,0.03,0.43,87.48899999999999,47,0,0.1800752543668661
Stefanie,3yV23Y1w7Uoc4Zw10L3Bwy,0.888,0.48200000000000004,0.36200000000000004,0.905,0.905,-14.28,0.0305,0.396,92.302,0,0,0.17971611573480728
Grey,2k1W5nq7UnpPvjUxpawnw7,0.349,0.51,0.66,0.687,0.687,-12.377,0.107,0.494,120.368,2,0,0.17963306758673211
"Maiysha - Live at Festival Hall, Osaka, Japan (1st Show) - February 1975",57RmPSazWSE7662Kixf0zr,0.133,0.341,0.365,0.31,0.31,-17.313,0.0572,0.242,168.088,16,0,0.1792846137972404
The Little People Work,0WE6wl7xXzOZQmskJxFNG2,0.963,0.45799999999999996,0.0349,0.32299999999999995,0.32299999999999995,-24.305999999999997,0.0334,0.0562,116.307,0,0,0.17811764218392276
"The Four Seasons: Winter, I. Allegro non molto",6fIgvRwNtUwvlR1oRXL4De,0.8490000000000001,0.495,0.2,0.726,0.726,-17.577,0.0559,0.187,76.571,0,0,0.17685245554742557
Crystal,6h0s5FUtc6HV3smc8naDPI,0.56,0.556,0.13,0.000147,0.000147,-21.118000000000002,0.0354,0.17,123.652,41,0,0.176608040362395
"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 4. Double. Presto",03Wo8VjWahRYSvfRSPhe9U,0.973,0.456,0.456,0.353,0.353,-16.055,0.0535,0.9740000000000001,144.489,29,0,0.1763842805130465
Stolen Moments,4ow1XH4hwe3yOGXG2eTTTY,0.927,0.575,0.187,0.8759999999999999,0.8759999999999999,-13.081,0.0513,0.342,107.469,53,0,0.17512700807522721
"Habanera (From “Carmen”, WD. 31)",73SspxaPunDh3aCojPH0gJ,0.982,0.47,0.0562,0.0,0.0,-20.772,0.0521,0.47600000000000003,132.334,44,0,0.1750593338786079
Whistle In - Remastered 2001,35zgxz18meGLAaQ7pdUlsU,0.9159999999999999,0.6990000000000001,0.21100000000000002,0.158,0.158,-15.453,0.033,0.8909999999999999,108.196,26,0,0.1734109531964023
Journey's End,1vrteNPXP6F6ad8CB7HWjJ,0.601,0.436,0.53,0.8540000000000001,0.8540000000000001,-9.579,0.0381,0.083,115.993,33,0,0.1732144708965784
That's Pep!,3krJQ1FkXrgRjWXgdhtQwW,0.204,0.883,0.526,0.00133,0.00133,-16.814,0.183,0.48700000000000004,116.9,23,0,0.17225059381325591
March of the Resistance,420y9qWviZ4cdneynQWSKr,0.88,0.608,0.39799999999999996,0.915,0.915,-9.625,0.0295,0.48700000000000004,101.955,46,0,0.17066574840636273
I'm so Afraid,1fXvxcQdz9OEe5IeNHQh72,9.03e-05,0.45799999999999996,0.308,0.8109999999999999,0.8109999999999999,-19.43,0.0377,0.353,125.059,55,0,0.16951493300991335
Medofo,0pLYEIw4Ncvjd5XexCI1Ue,0.0131,0.8809999999999999,0.53,0.733,0.733,-13.715,0.0411,0.8059999999999999,119.48299999999999,20,0,0.16944763931376663
Uptown Jazz Piano,5zFxTdiSo3OM6CKPtE8MUV,0.936,0.462,0.159,0.947,0.112,-15.802,0.0412,0.128,69.074,0,0,0.16529315858393934
The Land of the Sand People,5gFTzftl29EMBcIzJ4GDrp,0.953,0.35200000000000004,0.18899999999999997,0.508,0.508,-18.605999999999998,0.0656,0.0594,115.12200000000001,0,0,0.16492690272475938
We Can Still Stop Her,7JWEu581omoh98RN0ZZswx,0.929,0.423,0.34600000000000003,0.88,0.88,-11.909,0.042,0.0369,152.934,27,0,0.16185471357732453
Follow Me,2L08hXR9EBGF1dY23FoifR,0.879,0.218,0.221,0.807,0.807,-13.52,0.0369,0.039,157.701,32,0,0.16107821400254382
"Vivaldi: Le quattro stagioni (The Four Seasons), Op. 8: Violin Concerto No. 2 in G Minor, RV 315, ""L'Estate"". III. Tempo impetuoso d'Estate (Presto)",5N82c9RY2k4VeAel1pl5bJ,0.966,0.359,0.44799999999999995,0.818,0.818,-13.081,0.0344,0.7490000000000001,135.579,46,0,0.16079698843165371
"Wieniawski: 8 Etudes-Caprices, Op. 18: No. 4 in A Minor",3VIvQV05eIUaLgYrv1BEac,0.963,0.645,0.344,0.105,0.105,-17.679000000000002,0.0539,0.91,105.781,33,0,0.15920203734678234
DRAGONBABY,2h4B8UXijmuvV3foPD8Ue2,0.743,0.836,0.308,0.0008539999999999999,0.0008539999999999999,-13.658,0.434,0.618,147.969,4,0,0.15890355214069074
Ben's Death and TIE Fighter Attack,1Y5jYcPrBsSujcmbh3hlKX,0.927,0.42100000000000004,0.28,0.8109999999999999,0.8109999999999999,-16.311,0.0397,0.13699999999999998,74.49600000000001,0,0,0.1587573110782565
"12 Etudes, Op.25: No.11 In A Minor ""Winter Wind""",1rjWDDpKgwwjJNkIMyfPDS,0.987,0.298,0.341,0.8690000000000001,0.8690000000000001,-15.684000000000001,0.0396,0.0717,120.205,0,0,0.15571956502505618
Wonderful - Remastered 2001,3WNVwTgcL45FKyv5gC3hIs,0.862,0.387,0.207,0.000297,0.000297,-16.925,0.0386,0.44299999999999995,123.544,26,0,0.15376596296761677
O Superman,421Gp1eSmOIcD6alTWowFR,0.963,0.8,0.024,0.207,0.207,-20.703000000000003,0.0524,0.309,148.57,44,0,0.15307764988148898
"Scherzo-tarantelle in G Minor, Op.16 - 1987 Remastered Version",0yQMA3UgzGgmL7Py3lPFCx,0.892,0.42200000000000004,0.253,0.134,0.134,-16.373,0.0438,0.455,114.29700000000001,29,0,0.15048401706675696
"Sonata, Op. 9 No. 3 in D: Allegro",4LRiz3IJydFEMZG1AlHw4l,0.976,0.47700000000000004,0.228,0.14300000000000002,0.14300000000000002,-11.102,0.0445,0.677,97.334,2,0,0.1497680562045614
Planetarium,70RecAVg5QudOXfJs64sM5,0.92,0.248,0.142,0.733,0.733,-15.443,0.0379,0.0439,128.841,56,0,0.14969601922197132
Dream a LIttle Nightmare,3Pqd4yaTaalLcU2AHSOLUR,0.725,0.433,0.672,0.7609999999999999,0.7609999999999999,-10.752,0.475,0.14,149.496,24,0,0.1491214112344819
"Paganini: 24 Caprices, Op. 1: No. 16 in G Minor",52biJNbmbzCVyN8o0lbImY,0.986,0.45299999999999996,0.315,0.0147,0.0147,-16.518,0.0451,0.9570000000000001,137.24,17,0,0.14892403404607116
"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 3. Courante",7o6P0HbeG4YZfTeaWk0m2C,0.988,0.38,0.122,0.000651,0.000651,-18.014,0.0597,0.8909999999999999,130.20600000000002,27,0,0.14666881968050463
The Invincible Youth,7DMOc7UJwTUl5zbrFvUK7c,0.757,0.397,0.74,0.657,0.657,-10.375,0.0731,0.429,103.936,20,0,0.14648307255515267
"Sonata for Violin Solo No. 2 in A Minor, BWV 1003: 2. Fuga",4sofWAXuZUHMFUkxoIVkLU,0.993,0.297,0.12,0.0043100000000000005,0.0043100000000000005,-16.387,0.0569,0.608,72.77,28,0,0.14628886741167146
Main Title,1IGt9aNPtsx6Ko09Ws59D3,0.905,0.18899999999999997,0.39799999999999996,0.9159999999999999,0.9159999999999999,-14.537,0.0432,0.21600000000000003,83.432,0,0,0.14545898430941015
"Brahms: Violin Concerto in D Major, Op. 77: III. Allegro giocoso, ma non troppo vivace",55NalIUC671ie5eaNJAHjt,0.84,0.43799999999999994,0.345,0.41200000000000003,0.41200000000000003,-12.47,0.0426,0.4,86.9,30,0,0.14366447203099258
"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondó allegro",4ZVSt2jybkBfSBLDHzw484,0.9620000000000001,0.258,0.244,0.865,0.865,-14.704,0.0434,0.271,91.088,0,0,0.1432263102967716
Kill Them All,1Ic7iBxQ5UtH6nx4EKFeHJ,0.10300000000000001,0.309,0.19399999999999998,0.6629999999999999,0.6629999999999999,-12.038,0.0385,0.0396,82.49799999999999,28,0,0.1420794293799518
"Sonata, Op. 11 No. 1 in E-Flat: Frisch",6yvOZRaRqSiyIlMTaNT87i,0.965,0.302,0.259,0.0109,0.0109,-11.714,0.0391,0.136,101.744,2,0,0.14202081488428517
"Hungarian Dance No. 5 in G Minor, WoO 1 No. 5 (Orch. Schmeling)",2oLjhx7w8Hyd3gry9cCXr7,0.899,0.358,0.16699999999999998,0.96,0.96,-16.0,0.0354,0.601,144.561,61,0,0.14179899047950087
"Sonata for Violin Solo No. 2 in A Minor, BWV 1003: 4. Allegro",5LXkVuIQsR33qnSDDZ6giG,0.992,0.5,0.162,0.00698,0.00698,-17.441,0.0731,0.9640000000000001,83.257,28,0,0.14079910598468898
The Baptism,0wD1K5KvryeHjlU20TGDkp,0.701,0.145,0.344,0.675,0.675,-10.389000000000001,0.0347,0.0702,69.942,33,0,0.1398648173247108
Journey Into the Star Cluster,4MwMx32Zd9OLxQbe37OobY,0.54,0.366,0.152,0.644,0.644,-12.694,0.0343,0.38,95.083,31,0,0.13894603846057407
"Love Theme From ""The Godfather""",7Es2gcDpA0ma6zEqgP6Wuc,0.927,0.198,0.221,0.92,0.92,-12.706,0.0355,0.0851,68.932,0,0,0.13873663122918575
Rey's Theme,5wsHtmFHWntJzcN6n8ivjd,0.975,0.23399999999999999,0.139,0.889,0.889,-16.854,0.0342,0.12,102.682,56,0,0.13759208744041762
The End,7gXjNlZlfP1GXRH1WvyuE2,0.9229999999999999,0.17600000000000002,0.0465,0.992,0.992,-14.545,0.0401,0.21600000000000003,89.818,52,0,0.13568509904221387
"Die Walkure, Act III: Ride of the Valkyries",2e8MxBgVWMSQmxb2zcuCoq,0.929,0.251,0.21899999999999997,0.9329999999999999,0.9329999999999999,-16.781,0.0323,0.0965,89.99700000000001,56,0,0.13448078029557536
Jazz Suite No. 2: VI. Waltz 2,0pjCsB0XNSyqM9UazlTODC,0.9840000000000001,0.322,0.184,0.902,0.902,-18.312,0.0338,0.35600000000000004,107.84700000000001,58,0,0.13344858064355208
Main Title (The Godfather Waltz),3WoSJF85H0qywD4qLp4HDd,0.9740000000000001,0.213,0.107,0.879,0.879,-19.115,0.0392,0.113,62.068999999999996,53,0,0.13266244179729586
"Toccata and Fugue in D Minor, BWV 565: 2. Fugue",4noe32LLODXkYV5FqkTIKT,0.77,0.183,0.21,0.0341,0.0341,-16.921,0.0406,0.14800000000000002,90.50299999999999,29,0,0.12890193263265065
"Hungarian Rhapsody No. 2 in C-Sharp Minor, S. 244",7AJIHT8hK423KPQZtvwEkM,0.981,0.348,0.222,0.867,0.867,-19.777,0.0438,0.184,94.069,0,0,0.1285244759444221
Never Going Back Again - Instrumental,3h6lMYfnBwx2rpeAsi6eO9,0.685,0.6940000000000001,0.41100000000000003,0.825,0.825,-12.692,0.0313,0.785,91.226,38,0,0.12759597223719277
"Sonata in E Major, Op. 1 No. 15, HWV 373: II. Allegro",4k4QnyBucDoNxgXwSvGF2u,0.987,0.5479999999999999,0.381,4.61e-05,4.61e-05,-13.075,0.059000000000000004,0.96,102.639,4,0,0.1275237254219316
The Desert and the Robot Auction,6nJBRlwXLlyWWbVEXglFCS,0.95,0.335,0.069,0.7879999999999999,0.7879999999999999,-21.874000000000002,0.0352,0.10300000000000001,117.475,0,0,0.12746262778039433
Cherokee,5xLa8RLz5Agf4aa15e4LjQ,0.685,0.387,0.6920000000000001,0.7809999999999999,0.7809999999999999,-8.052999999999999,0.0804,0.47600000000000003,87.06299999999999,5,0,0.12631958454449196
"Sibelius: Violin Concerto in D Minor, Op. 47: III. Allegro, ma non tanto",53hnN0g56gii4FQWNNHFev,0.836,0.423,0.266,0.191,0.191,-16.729,0.0409,0.267,107.522,30,0,0.12584810498494914
Tarantella,5CVSC6Ehnko15JmOuGYFwA,0.835,0.743,0.38,0.872,0.872,-12.151,0.0481,0.583,115.619,42,0,0.12504184803867452
The Rathtars!,1RvQgGp79PAzA4qH9FoFyX,0.846,0.313,0.39,0.863,0.863,-12.706,0.0522,0.094,129.33100000000002,31,0,0.12424258166481192
"Interlude - Live at Festival Hall, Osaka, Japan (1st Show) - February 1975",1wgEFql5TdtwhHMSaCrmfv,0.0745,0.35100000000000003,0.446,0.10800000000000001,0.10800000000000001,-15.834000000000001,0.052000000000000005,0.322,98.585,15,0,0.12412848396290059
Bundle of Joy,3eTgg18rKBD30Hef1gv0wz,0.9670000000000001,0.312,0.0766,0.488,0.488,-20.319000000000003,0.0408,0.0493,136.866,57,0,0.12390094487569343
Viale d'autunno,2MXtzdK1HtJUA3zeP38FxE,0.981,0.35600000000000004,0.157,4.19e-06,4.19e-06,-13.084000000000001,0.0391,0.152,110.647,8,0,0.12352581069743541
The Return Home,2reEqM3cDqjD6jeMdyDFPG,0.963,0.168,0.122,0.7829999999999999,0.7829999999999999,-20.067999999999998,0.0381,0.0355,91.264,0,0,0.12218171152317607
Imperial Attack,7sm2yTl12Yg0o5SDXizd3f,0.97,0.166,0.16,0.84,0.84,-18.028,0.0394,0.0375,82.648,0,0,0.12207253669011692
"Peer Gynt, Op. 23: IV. In the Hall of the Mountain King",5zhuWncJsBKrQ1HhmAKNAg,0.9259999999999999,0.442,0.21600000000000003,0.9440000000000001,0.9440000000000001,-17.569000000000003,0.0555,0.574,118.779,57,0,0.12170075499815557
Mouse Robot and Blasting Off,7k82j3ycMMmGD1qDMqlEAN,0.9590000000000001,0.172,0.196,0.88,0.88,-17.925,0.0407,0.0501,81.95200000000001,0,0,0.12140561394853865
"Danse macabre in G Minor, Op. 40",1IM8x4lxZVOOP9gpQD6c5s,0.9059999999999999,0.442,0.18100000000000002,0.6559999999999999,0.6559999999999999,-20.419,0.0443,0.172,115.884,56,0,0.12036710546726496
Spirited Away - One Summer's Day,5LQqc2rfmxKJY1kuCDM2ml,0.951,0.318,0.102,0.938,0.938,-21.32,0.0379,0.0765,144.759,0,0,0.11905693781695707
The Game - Narration,4heDQy6gYAFDzXQBopcsdS,0.5660000000000001,0.731,0.392,0.00147,0.00147,-18.062,0.15,0.845,91.485,25,0,0.11854245446805974
"Tchaikovsky: Swan Lake (Ballet), Op. 20, Act 2: No. 10, Scène (Moderato)",2jjVsWQEUeZ06qSqF8xiBr,0.91,0.109,0.16699999999999998,0.92,0.92,-18.669,0.0382,0.0692,86.554,0,0,0.11763035419919103
"Symphony No. 9 in D Minor, Op. 125 ""Choral"": 4. Presto - Allegro ma non troppo",0DxeSpy96b0YTQdyjQoftu,0.965,0.222,0.278,0.514,0.514,-12.172,0.0421,0.10800000000000001,77.666,33,0,0.11701076776958365
Tiffakonkae,7mcQ9QfCWqeRyZkvNeLDuc,0.604,0.319,0.698,0.897,0.897,-10.275,0.0517,0.389,99.038,21,0,0.11626893284235088
O Fortuna from Carmina Burana - Vocal,0DHIkKybRhYScZkGQU8XTL,0.723,0.315,0.264,0.752,0.752,-17.612000000000002,0.034,0.585,138.815,44,0,0.11577977943322632
Maruzzella - Original Mix,54zH2VdV5Eaq2dtnb7yrrM,0.973,0.742,0.139,9.95e-05,9.95e-05,-16.005,0.0587,0.5820000000000001,133.429,10,0,0.11568647883767436
Princess Leia's Theme,0mFyq7zeU21fW5VE9028lN,0.943,0.0789,0.0632,0.753,0.753,-19.951,0.0432,0.0324,70.679,0,0,0.11535963117237073
The Overload - 2005 Remaster,4627xzFkr4qymUx03um6FX,0.6709999999999999,0.42,0.39,0.802,0.802,-11.742,0.0273,0.0384,91.104,39,0,0.11458497244251145
Team Building,66INmJiU0w54Ld1BjM74ZU,0.565,0.622,0.49200000000000005,0.9129999999999999,0.9129999999999999,-16.477,0.0595,0.41,155.95600000000002,34,0,0.11319209216721311
Little Bit of Emotion,4fvctzE2uDVTXtAQCXKP33,0.0663,0.737,0.22699999999999998,0.0,0.0,-15.549000000000001,0.0306,0.6990000000000001,91.645,5,0,0.11213026424622431
Journey,2dVtUT8KznRTljDTuNDeKL,0.889,0.35100000000000003,0.45399999999999996,0.41100000000000003,0.41100000000000003,-12.033,0.0517,0.21899999999999997,94.738,19,0,0.11208983214695806
